"","logFC","logCPM","PValue","FDR"
"YEL050C",0.349720416788286,6.23353420314654,0.00286984386702804,0.0044604324037838
"YLR134W",0.502489171105037,5.12922355795194,0.00287639463572892,0.00446943987909874
"YDR391C",-0.281520532475423,6.64184467429617,0.0028856281455953,0.00448261006497437
"YKL047W",0.527623937677391,5.10881484803473,0.00290073394660822,0.00450489311340704
"YPL133C",0.495695065123372,5.13671319462766,0.00290889463689985,0.00451638141341811
"YJR005W",0.322119864518136,6.42730614600653,0.00292433413353477,0.00453901616122378
"YMR262W",0.276021543396003,6.56359102447725,0.00292500737244317,0.00453901616122378
"YIL099W",-0.55682628798353,4.56510001183506,0.00292683926594181,0.00454066804839477
"YKL194C",0.462452215324459,5.35305951039892,0.00294390815819229,0.00456595139502589
"YOR032C",-0.613723508408563,4.2508661875421,0.00294712735434127,0.00456974647684416
"YLR288C",0.560442522291859,5.53238941900369,0.00295552022738592,0.00458155965036481
"YML105C",0.323586518013926,6.44103485056581,0.00296986099642487,0.00460258447245834
"YOR362C",0.13143847002334,8.73669778223772,0.00297430456944741,0.00460709284808512
"YDL217C",0.407580005132937,5.56667538627167,0.0029743273077041,0.00460709284808512
"YLR264C-A",-0.465331830044754,4.98320637378411,0.00299226980245815,0.00463367192387984
"YJL035C",0.462760928043789,5.23467578539942,0.00300091128831985,0.00464583780559617
"YOR049C",-0.478985689055746,5.2002786976993,0.00302126625625929,0.00467612671678948
"YPL069C",0.734120392402338,4.44109315569132,0.00302293998575087,0.0046774936965711
"YPR021C",0.478439440605787,5.16963979211797,0.0030311046894183,0.00468890103197074
"YOL094C",0.470141442596759,5.09587387931258,0.003047225678694,0.00471240442692015
"YJL053W",0.333197765689575,6.401445342905,0.00304789111742833,0.00471240442692015
"YDR428C",0.526430825098303,4.89369880679656,0.0030629415326856,0.00473443705561669
"YOR010C",0.728663904148552,4.69622649911858,0.00307070248104026,0.00474519367467099
"YGR250C",0.214947845201981,7.31566866785648,0.0030774192309438,0.00475433148550769
"YLR017W",-0.321989506859051,5.96230773603263,0.00309929461226538,0.00478687711322743
"YFR045W",0.393481695238015,5.62107089353487,0.00312360900870808,0.00482317184356099
"YGR204C-A",1.38183761236293,2.82918922765364,0.00314679091027193,0.00485769940414272
"YIL085C",0.361480762645622,6.70726304762684,0.00314990261412135,0.00486054407082953
"YFL016C",-0.210272483064497,7.3662548183141,0.00315027657793328,0.00486054407082953
"YDR404C",0.33631771174748,6.36315970475708,0.00316253672582695,0.00487818816650626
"YDR395W",-0.316189849927226,6.20267366039221,0.00319596373980843,0.00492846428158626
"YOR036W",0.29409358107698,6.75787947627904,0.00319716607732121,0.00492903378830369
"YDR082W",0.60778845087711,4.50034386280242,0.0032054769124374,0.0049405592318031
"YGR098C",0.513024889575548,5.02791935347285,0.00324270831430205,0.00499664195201178
"YDR256C",0.479820384060603,5.19283676858147,0.00325346351820041,0.00501190930413741
"YLR343W",0.5488686302486,4.97534893771948,0.00329273893741185,0.00507109221568608
"YJR130C",0.284093569083757,6.56788741951668,0.0032970705734843,0.00507644199409487
"YOL003C",0.483376806300158,5.3787108225025,0.00330144998042869,0.00508186252190337
"YCR035C",0.325493072463471,6.15652317781496,0.00330874127065239,0.00509176127397924
"YDR115W",0.374549459178438,5.73513818280809,0.00331996417774419,0.00510666418032449
"YJR061W",0.520285225930823,5.04205682963642,0.00332015161428229,0.00510666418032449
"YPL148C",0.83735302814487,4.11010300598478,0.0033523958773368,0.0051549185047302
"YCR092C",0.453157065083313,5.35838792912469,0.00335591345709808,0.00515898673048827
"YKL148C",0.168435546735711,7.90142116078461,0.00336892240197949,0.00517763996169159
"YDR267C",0.411368464218869,6.43100088739385,0.00337434986144551,0.00518463467415557
"YKL127W",0.272339229812109,7.15298994154987,0.00337694889648337,0.00518728105412567
"YOR035C",0.289274423573478,6.44042533499439,0.00338602061981768,0.00519986608031696
"YDR085C",-0.344807122164967,6.47425771689722,0.00339468408994529,0.00521181778936333
"YLR253W",0.299084094377176,6.55382741226952,0.00340563944173819,0.00522728108346689
"YPR054W",0.58739072519383,4.79005779854955,0.00341144526877992,0.00523483445419367
"YOR192C-A",1.23000530007213,3.06106024789118,0.0034209035506184,0.00524798711667334
"YHL018W",-1.38310297227262,2.40446706707134,0.00343081991139773,0.0052618355147072
"YDR286C",0.668181536536186,4.42463589509929,0.00346660541824567,0.00531534186570604
"YKR085C",-0.348521659450517,5.73484076479505,0.00350745866517143,0.0053754878350066
"YBR155W",0.417018858590629,5.4625648607611,0.00350764889825258,0.0053754878350066
"YGL025C",0.316483654589595,6.18586315308836,0.00351063908614255,0.00537845612707393
"YHR050W-A",1.62460449812167,2.42562020290615,0.00351140375509322,0.00537845612707393
"YDL194W",0.322153775976339,6.24015420316039,0.00352064701359892,0.00539121852470622
"YBR220C",0.323584653949203,6.03604608221588,0.00353475357908038,0.00541141964486897
"YDL246C",1.04512338817254,3.42604194140782,0.00354413602070387,0.00542437993649891
"YNL081C",0.32661509622734,6.21814256468963,0.00355961621337325,0.00544666385687342
"YOR188W",0.51190271032178,5.41203661835692,0.00356066152634186,0.00544685477025977
"YLR054C",0.759130732863777,4.0605223042079,0.00359362710259042,0.00549586238460261
"YMR263W",0.374557295095093,5.88948660690667,0.00359482135670039,0.00549626820868119
"YHR181W",0.452050283766901,6.09693653244866,0.00360265667738742,0.00550682499615121
"YKL085W",-0.132571026328148,8.51586016082978,0.00361349168427641,0.00552196030368377
"YDL141W",0.378010475991412,6.03339459883656,0.00361722863181394,0.00552624369079346
"YIL063C",0.329195441905336,6.54632661781764,0.00362931659039807,0.00554327988264981
"YCL036W",-1.04309107792224,2.98966245130772,0.00364586344751148,0.0055658192670171
"YBR273C",0.275367224147256,6.77230059992979,0.00364595495672778,0.0055658192670171
"YCR102C",0.715914915258905,4.00246511201938,0.00365704152048582,0.00558130375979226
"YPL037C",-0.0904070097784841,9.61639379235602,0.00366061609586571,0.00558531857638922
"YLR077W",0.302140798316412,6.44837410723012,0.00366417045719588,0.00558930048858675
"YMR240C",0.504299688290669,5.09542994731247,0.0036879726606153,0.00562415830743833
"YIL051C",-0.125884099445478,8.66963742662895,0.00369022409138789,0.00562614170284518
"YGL187C",0.331721009994203,6.22113220342326,0.00370596544332516,0.00564868560745878
"YML121W",0.402653928983575,5.64234658235733,0.00370858739497104,0.00565122627248098
"YHR155W",0.398005330761261,5.4680770383255,0.00376923720313365,0.00574216697501076
"YDL095W",0.161669577004473,8.10895093303087,0.00378777662008125,0.0057689251637119
"YNR068C",0.869115372604534,3.99456489236171,0.00380103822435595,0.00578763334367322
"YBR265W",0.251412881351419,7.00779412603056,0.00380578536000219,0.00579337071652507
"YJL154C",0.199830758928503,7.3785881145995,0.00382581459836616,0.00582236239159788
"YBR152W",0.80263594148629,4.03176404893828,0.00382992184886523,0.00582711431723723
"YGL251C",0.602431613274423,4.64050156873057,0.00383463204593135,0.00583278092950535
"YDR212W",0.18810460302006,7.79342407469152,0.00383991307542357,0.00583931268755622
"YNL334C",0.917059592947317,4.08892881588715,0.00386428078077487,0.00587485852514001
"YNL202W",0.780651192311644,3.9571602028088,0.00387294543451345,0.00588651891497973
"YKL059C",0.359714009533111,5.85441801643939,0.00391769291610266,0.00595300179367731
"YNL132W",-0.379607526073025,5.739935115869,0.00393771458219404,0.00598188887877847
"YBR249C",-0.115097888037109,8.91720396360062,0.00394850543554217,0.00599674195639195
"YNL036W",0.225424249177088,7.11604374258824,0.00395199860259209,0.00600050698782073
"YNL054W",0.289762688778023,6.34938461946392,0.00398275422041605,0.00604565334073929
"YAL022C",0.240543546491797,7.04514655510079,0.00398695405832062,0.00605047631779511
"YIL041W",0.156387373277781,8.1759644744895,0.00399397515826679,0.00605957718242682
"YDL178W",0.266184868735322,6.55706469709112,0.00401215183121732,0.00608469619452028
"YHL028W",0.409324416979894,5.84982023788983,0.00401258822900425,0.00608469619452028
"YJL095W",0.32850021600414,6.09496914333776,0.00402543358190023,0.00610261094135375
"YPL065W",0.634055961775854,4.59186757510614,0.00403290784694679,0.00611237595552874
"YDR243C",0.578127080633228,4.70576454689649,0.00407720057142795,0.0061779246558615
"YER179W",0.564094850509758,4.66417462192073,0.0040791135178754,0.00617924083084197
"YNL329C",0.333167632681929,6.10849082617718,0.00408596574981298,0.00618803668841654
"YGL006W",0.147386456956041,8.1997542785229,0.00410790527507735,0.00621967131848329
"YGR206W",0.717210951863578,4.03171530607503,0.00414451844779806,0.00627350106309058
"YBR188C",0.57149175815251,4.56719591665588,0.00415124733431566,0.00628207940591963
"YDR411C",0.283587601024339,6.48978667833891,0.00416388055582506,0.00629958610299588
"YDR148C",0.21055080347485,7.40614951185993,0.00417135197872262,0.00630927649746977
"YBR219C",0.60298952945852,4.58713677284188,0.00418823788816464,0.00633319795151296
"YGL107C",0.363890981756546,5.81734458667318,0.00420746231731036,0.00636064244545871
"YGL210W",0.359710496588379,5.99197467292491,0.00425399038730101,0.00642933872839338
"YDR014W",0.858449396173991,3.78645414590798,0.00425862545184127,0.00643470040820857
"YML126C",-0.165534643096379,7.99829757836043,0.00427796842219102,0.00646227703704474
"YHR206W",0.296703427210498,6.62242018670528,0.00429841252760008,0.00649150253338684
"YOR192C-B",-0.694627702071804,6.05561663635178,0.00430764652514439,0.00650378782579213
"YIL079C",-0.623914538061203,4.21910567463817,0.00432720113500207,0.0065316451826039
"YBR193C",0.467833254183433,5.47619408957461,0.00434055840907567,0.00655013621690914
"YDR206W",0.257964778305234,6.76418867547556,0.00438006144214966,0.00660806311912278
"YMR183C",0.221741432663405,7.40928177423936,0.00440060501913494,0.00663736423610029
"YML086C",0.221202960782448,7.38872998906674,0.0044158559950792,0.00665866970511816
"YOR258W",0.869068377438862,3.79487274216529,0.00441727029677263,0.00665910531108373
"YBR185C",0.432356245614543,5.26585995060762,0.00443917670497817,0.0066904250034019
"YLR147C",0.442913683979206,5.15691041914253,0.00447091884130348,0.00673654870995484
"YHR086W-A",3.9066958644065,1.35772940894827,0.00447585751090587,0.00674227313951885
"YCR023C",0.334993930367046,6.03244522573018,0.00448117564897352,0.00674856612750733
"YKR007W",0.278233407381123,6.7143932177078,0.00448814767035739,0.00675734599631162
"YMR185W",0.790773110782613,4.32698014620966,0.00449859232387217,0.0067713484559531
"YNR019W",-0.19183530466173,7.31366662582136,0.00452421661085057,0.00680682494617623
"YMR003W",0.884993380690325,3.6507821824011,0.0045244621452275,0.00680682494617623
"YGR134W",0.319803381554731,6.19890135121778,0.00457194404015215,0.00687651064707175
"YNL321W",0.235600327925594,7.0626168958358,0.00458977735909418,0.00690157881417033
"YLR263W",0.731674936767947,4.03928225427201,0.00459910632185448,0.00691384962053175
"YLL025W",1.05113716187605,3.30967001429635,0.00464664393409971,0.00698353877522681
"YGL262W",4.01942942477084,1.40345513393366,0.00465092167566856,0.0069881928783471
"YLR177W",0.158303864941445,8.02404087302396,0.00467690360398781,0.00702540134462893
"YPR009W",-0.382802774087299,5.36251762109125,0.00467806004695589,0.00702540134462893
"YJL059W",0.483724073808748,4.94503948691171,0.00471279329949978,0.00707576705230657
"YDR336W",0.551778300078647,5.02002284483555,0.00471630990755025,0.00707925056392056
"YLL004W",0.795885484756549,3.9027991067745,0.00474088974975082,0.00711434051465271
"YLL063C",0.553235924184785,4.57251059139502,0.00474343996369449,0.00711636264330129
"YDL019C",-0.172296611188973,7.67494107630633,0.0047881758876427,0.00718165696506511
"YFL026W",-0.184905058322231,7.48046087418838,0.00481936177883865,0.00722660001150236
"YDR362C",0.381745012999281,5.45727243329123,0.00483698821414537,0.00725119312467651
"YMR146C",0.112998856945347,9.19293256694667,0.00484604158150518,0.00726292503489518
"YEL020W-A",0.47677138517821,5.09921900554178,0.00485318060859804,0.00727178264397939
"YHR119W",0.380939975242577,5.81982021986154,0.00485674485930506,0.00727528084367291
"YBR050C",-0.538883938006964,5.18105907938965,0.00490255280135775,0.00734204123655626
"YKL090W",0.48209386775387,4.87818506197734,0.00491138731403414,0.00735341061162449
"YPL132W",0.541083599525514,4.72858517113186,0.0049625831814822,0.00742818231338988
"YCL019W",-0.832938549005647,4.65699018796409,0.00498258661928574,0.00745542827996518
"YMR309C",0.246738479321314,6.6798051749318,0.00498330553443676,0.00745542827996518
"YNR045W",0.321978478443274,6.0126931293082,0.0050060612911239,0.00748757953983319
"YDL216C",0.479608956403567,5.29966611270137,0.00501065874542068,0.00749256199056209
"YKL184W",0.270818535848125,6.88724526161468,0.00502357113192161,0.00750997230610919
"YFL033C",0.277506153026574,6.80860042535302,0.00503694930249851,0.0075280699729436
"YKL165C",0.355672903930985,5.71471145958814,0.0050494564501037,0.00754485702405646
"YHL027W",0.216818039329108,7.62374588520592,0.0050950112152082,0.00761100261559882
"YLR351C",0.189326247816283,7.62722001376069,0.00510592021290021,0.00762537352340498
"YNL097C",0.260113714662828,6.87644805893545,0.00512732868989715,0.00765541353977327
"YGL145W",0.464783341981044,5.16033679270659,0.00512892369567416,0.00765586314513218
"YHR043C",0.237674286803773,7.16451780760784,0.00514080499035505,0.00767166283176062
"YGR283C",0.462093988543107,5.30286949575855,0.0051960258316673,0.0077521141820412
"YGL249W",0.9023691475154,3.50097586916054,0.00520654860599345,0.00776585533190402
"YOR046C",0.203738119313969,7.20816166693052,0.00521579560846628,0.00777768715103201
"YER141W",0.200997550804923,7.32777070714755,0.00522537028693788,0.00779000150864486
"YER039C",0.605939600425379,4.33935017526454,0.00522829415291869,0.00779239710398486
"YGL066W",0.32930150232371,6.34918174124242,0.00523168375238191,0.0077954854602981
"YOL137W",0.450554866535307,5.10606515360723,0.00523752858351543,0.00780222976552387
"YLR174W",0.689912536306368,4.33281513212739,0.00525544199176612,0.0078269444412988
"YNL053W",0.349644215245488,5.78067052507874,0.00526173308412574,0.00783434188695823
"YMR013C",0.684471793461808,4.46859733715533,0.0052724617404946,0.00784834116188845
"YGL079W",0.573654002548975,4.60212123168411,0.0053539454664869,0.00796762960895448
"YNL183C",0.330252560274997,6.28238642258779,0.00535964263861388,0.00797410246232797
"YPL115C",0.30927495583657,6.17644615465863,0.00536319184148947,0.00797737710560412
"YEL017C-A",0.219612819147859,7.34489503141201,0.00537296219628779,0.00798990131074009
"YHR015W",2.32283273754653,1.7958111693533,0.00540473903634134,0.00803513589900294
"YDR242W",0.461334454786053,5.16977573856278,0.00540732359467245,0.0080369589825865
"YDR388W",-0.113658788748856,8.77585814438794,0.00545516215759955,0.00810602573744764
"YJL134W",0.312138571053516,6.46108558324276,0.00549764783046535,0.0081671057526647
"YLR449W",-0.169091481256985,7.77023120966758,0.00553791462764955,0.00822485965155682
"YBL056W",0.136830085792825,8.2945200832127,0.00556934083846888,0.00826945790243925
"YGL040C",-0.238950832746072,7.51841926212951,0.00560280268099502,0.00831705556032301
"YML011C",0.554939359156562,4.57236626425151,0.00562859516046253,0.00835324744531146
"YJR135W-A",0.455137222052359,5.29702217566786,0.00567317957379922,0.00841730279292126
"YPL207W",0.208191730656021,7.25745372965381,0.0056923568887669,0.00844363893477908
"YDR347W",0.326426590206358,6.40799135027298,0.00571480180169466,0.00847480758411712
"YCR024C-A",-0.260399629629694,6.36165833558887,0.00572045446740317,0.00848106466640556
"YOR149C",0.494383932493495,4.97565500414009,0.00573748781949281,0.00850418723144763
"YER107C",0.250659941631177,6.83653725426671,0.00579661223289702,0.00858967056900869
"YCR077C",0.161004050087083,7.83638147799727,0.00581373616275479,0.0086128885515824
"YLR132C",0.618935912757543,4.82024137964822,0.0058666854899476,0.00868915595594993
"YDR438W",0.622382625398843,5.0526004069719,0.00587148378755926,0.00869408647922627
"YNL070W",0.444320272407186,5.11286618560697,0.00588634282544484,0.00871390805558097
"YBR285W",0.743423232973866,3.96474923094394,0.0059051157694879,0.00873951225814406
